timestamp,open,high,low,close,volume,turnover
2026-02-19 02:30:00,66910.9,66912.8,66603.5,66804.7,771.007,51453708.6067
2026-02-19 03:00:00,66804.7,66933.2,66689.5,66931.7,605.389,40462409.8039
2026-02-19 03:30:00,66931.7,66982.5,66804.4,66952.6,635.991,42534322.6419
2026-02-19 04:00:00,66952.6,67060.0,66807.5,66853.9,899.748,60220378.7676
2026-02-19 04:30:00,66853.9,66923.2,66717.1,66773.0,728.068,48647078.7487
2026-02-19 05:00:00,66773.0,66863.5,66650.0,66704.1,632.943,42233582.5571
2026-02-19 05:30:00,66704.1,66856.3,66679.8,66849.0,371.789,24829026.0604
2026-02-19 06:00:00,66849.0,67189.1,66835.4,67144.9,1111.776,74539998.3618
2026-02-19 06:30:00,67144.9,67307.9,67060.4,67120.4,950.156,63805846.3639
2026-02-19 07:00:00,67120.4,67243.3,66986.7,67184.0,825.949,55435394.5734
2026-02-19 07:30:00,67184.0,67300.0,67080.8,67179.4,641.472,43094890.3784
2026-02-19 08:00:00,67179.4,67179.4,66847.6,66886.5,1090.721,73075898.5087
2026-02-19 08:30:00,66886.5,66994.3,66765.3,66938.4,1116.226,74646826.8943
2026-02-19 09:00:00,66938.4,67162.1,66843.0,67102.9,857.604,57461493.6089
2026-02-19 09:30:00,67102.9,67120.0,66719.7,66803.6,987.509,66041065.3557
2026-02-19 10:00:00,66803.6,66907.9,66704.0,66834.5,683.906,45701157.3232
2026-02-19 10:30:00,66834.5,66937.9,66738.1,66809.1,561.55,37527386.6533
2026-02-19 11:00:00,66809.1,66910.6,66787.5,66812.5,415.642,27787682.2704
2026-02-19 11:30:00,66812.5,66820.1,66436.0,66462.4,1790.107,119209151.6672
2026-02-19 12:00:00,66462.4,66657.4,66270.0,66635.8,1853.031,123176145.7716
2026-02-19 12:30:00,66635.8,66645.5,66406.4,66485.2,705.331,46937859.1016
2026-02-19 13:00:00,66485.2,66534.5,66100.0,66141.6,2154.345,142743518.9463
2026-02-19 13:30:00,66141.6,66277.2,65714.0,65875.1,3309.89,218344982.2982
2026-02-19 14:00:00,65875.1,66093.0,65791.6,65940.5,1823.058,120207347.5969
2026-02-19 14:30:00,65940.5,66655.8,65573.5,66391.3,6702.111,443477053.7632
2026-02-19 15:00:00,66391.3,66722.7,65931.6,66015.1,4771.436,316231628.4337
2026-02-19 15:30:00,66015.1,66570.6,65932.2,66378.2,2399.309,159106990.0376
2026-02-19 16:00:00,66378.2,66392.1,65844.7,66160.3,2289.093,151402373.5234
2026-02-19 16:30:00,66160.3,66500.0,66160.3,66269.9,1665.202,110492193.4267
2026-02-19 17:00:00,66269.9,67042.2,66236.3,66593.0,3051.958,203692745.0365
2026-02-19 17:30:00,66593.0,66710.1,66130.4,66341.7,2197.28,145998940.4263
2026-02-19 18:00:00,66341.7,66912.6,66216.3,66882.8,1717.136,114294382.4498
2026-02-19 18:30:00,66882.8,67063.9,66679.3,67013.9,2205.329,147542956.2398
2026-02-19 19:00:00,67013.9,67187.1,66824.4,66918.3,2190.097,146677134.9139
2026-02-19 19:30:00,66918.3,67115.1,66672.0,67028.6,1459.893,97638465.135
2026-02-19 20:00:00,67028.6,67105.8,66805.6,66909.0,880.765,58958296.6444
2026-02-19 20:30:00,66909.0,67167.6,66861.6,67117.6,1005.814,67420538.3006
2026-02-19 21:00:00,67117.6,67151.1,66959.2,67016.5,519.747,34842402.4743
2026-02-19 21:30:00,67016.5,67055.8,66867.7,66896.8,385.574,25814380.8524
2026-02-19 22:00:00,66896.8,66915.0,66725.4,66742.6,714.22,47718698.7773
2026-02-19 22:30:00,66742.6,66978.4,66622.0,66885.9,840.68,56126264.2519
2026-02-19 23:00:00,66885.9,67012.0,66785.4,66977.9,645.029,43151309.0675
2026-02-19 23:30:00,66977.9,67001.6,66876.0,66982.1,298.268,19967129.0575
2026-02-20 00:00:00,66982.1,67488.3,66923.1,67367.4,2474.94,166369676.5346
2026-02-20 00:30:00,67367.4,67368.1,67173.8,67205.3,879.841,59173259.8169
2026-02-20 01:00:00,67205.3,67339.0,67125.3,67190.9,595.285,40023086.0474
2026-02-20 01:30:00,67190.9,67336.2,67134.5,67253.4,475.729,31992367.9884
2026-02-20 02:00:00,67253.4,67326.5,67155.1,67172.1,385.895,25948651.42
2026-02-20 02:30:00,67172.1,67312.8,67172.0,67215.1,384.882,25885378.6738
2026-02-20 03:00:00,67215.1,67494.7,67213.0,67388.1,814.972,54910434.7989
2026-02-20 03:30:00,67388.1,67474.3,67279.6,67332.0,803.41,54118227.4695
2026-02-20 04:00:00,67332.0,67370.8,67079.7,67200.0,1096.492,73715634.6177
2026-02-20 04:30:00,67200.0,67310.7,67133.0,67232.7,567.483,38158567.5572
2026-02-20 05:00:00,67232.7,67424.2,67167.0,67379.3,862.986,58081171.7466
2026-02-20 05:30:00,67379.3,68000.0,67379.3,67762.3,3168.915,214742586.3722
2026-02-20 06:00:00,67762.3,67877.7,67662.2,67700.9,1007.993,68311550.4795
2026-02-20 06:30:00,67700.9,67874.3,67640.0,67819.3,898.598,60901742.319
2026-02-20 07:00:00,67819.3,67970.0,67741.1,67918.4,670.827,45523246.9179
2026-02-20 07:30:00,67918.4,67930.3,67747.8,67802.9,1222.426,82938408.6433
2026-02-20 08:00:00,67802.9,67930.0,67773.7,67838.0,439.27,29802023.9266
2026-02-20 08:30:00,67838.0,67878.9,67723.0,67853.6,665.015,45077115.3975
2026-02-20 09:00:00,67853.6,68200.0,67851.6,68171.1,2001.138,136298908.1345
2026-02-20 09:30:00,68171.1,68207.7,68084.8,68186.9,696.939,47494805.4747
2026-02-20 10:00:00,68186.9,68299.9,68053.5,68225.1,1199.342,81778097.2083
2026-02-20 10:30:00,68225.1,68262.5,67812.8,67920.4,1645.47,111918697.1757
2026-02-20 11:00:00,67920.4,67954.7,67756.3,67850.1,1157.812,78561297.4403
2026-02-20 11:30:00,67850.1,67867.0,67255.0,67299.9,3436.372,232027945.7242
2026-02-20 12:00:00,67299.9,67500.0,67241.5,67295.8,1732.868,116743832.6257
2026-02-20 12:30:00,67295.8,67572.3,67277.0,67510.8,1013.883,68382374.3212
2026-02-20 13:00:00,67510.8,67514.0,66939.0,67175.9,3956.281,265733241.2738
2026-02-20 13:30:00,67175.9,67182.7,66427.5,66785.6,6957.279,464099315.5396
2026-02-20 14:00:00,66785.6,67071.8,66642.4,66977.0,2749.51,183906867.3567
2026-02-20 14:30:00,66977.0,67315.1,66819.8,67052.4,4257.089,285404465.8461
2026-02-20 15:00:00,67052.4,68079.9,66506.4,67426.0,10047.079,676426809.2604
2026-02-20 15:30:00,67426.0,67650.0,66886.9,67553.4,4647.455,312487011.9439
2026-02-20 16:00:00,67553.4,67900.0,67273.9,67288.9,4540.796,307056957.3542
2026-02-20 16:30:00,67288.9,67931.0,67254.5,67774.9,2978.951,201476190.2225
2026-02-20 17:00:00,67774.9,67774.9,66989.6,67003.6,4535.64,305087412.3084
2026-02-20 17:30:00,67003.6,67661.2,66926.8,67588.6,4147.739,279058947.6644
2026-02-20 18:00:00,67588.6,67763.1,67431.5,67636.5,1902.984,128600439.396
2026-02-20 18:30:00,67636.5,68017.7,67496.6,67905.5,3597.873,243902882.7783
2026-02-20 19:00:00,67905.5,67989.8,67527.1,67593.5,1550.874,105061525.7026
2026-02-20 19:30:00,67593.5,67815.7,67513.1,67623.3,734.739,49706618.1185
2026-02-20 20:00:00,67623.3,67810.9,67529.4,67549.1,737.637,49926999.2279
2026-02-20 20:30:00,67549.1,67738.3,67486.3,67723.5,499.056,33759705.1677
2026-02-20 21:00:00,67723.5,67785.3,67600.6,67713.6,412.362,27915688.751
2026-02-20 21:30:00,67713.6,67813.0,67667.5,67799.0,279.655,18948304.0326
2026-02-20 22:00:00,67799.0,67999.0,67605.4,67904.1,791.414,53669188.9586
2026-02-20 22:30:00,67904.1,68132.7,67858.0,68048.4,1278.954,86966483.749
2026-02-20 23:00:00,68048.4,68211.0,67930.0,67974.5,1116.497,76005003.8865
2026-02-20 23:30:00,67974.5,68016.5,67877.1,67989.2,477.217,32431700.204
2026-02-21 00:00:00,67989.2,68032.0,67862.2,67903.1,425.18,28892444.9906
2026-02-21 00:30:00,67903.1,67920.8,67755.1,67813.7,497.296,33732710.4161
2026-02-21 01:00:00,67813.7,67906.8,67809.2,67830.9,252.182,17112038.3277
2026-02-21 01:30:00,67830.9,67981.1,67830.6,67927.2,320.008,21740067.7244
2026-02-21 02:00:00,67927.2,68050.2,67882.2,68037.1,224.831,15285804.2645
2026-02-21 02:30:00,68037.1,68075.7,67959.0,67978.7,259.277,17634995.3333
2026-02-21 03:00:00,67978.7,67981.0,67642.1,67779.5,1004.444,68081828.9022
2026-02-21 03:30:00,67779.5,67817.9,67511.0,67647.1,771.641,52178217.0872
2026-02-21 04:00:00,67647.1,67698.0,67561.4,67694.3,348.291,23554043.1338
2026-02-21 04:30:00,67694.3,67821.4,67666.8,67789.8,294.092,19921649.1823
2026-02-21 05:00:00,67789.8,67866.0,67789.8,67836.8,275.423,18681133.8215
2026-02-21 05:30:00,67836.8,67860.4,67767.3,67831.3,223.795,15175679.0484
2026-02-21 06:00:00,67831.3,67900.0,67818.3,67836.4,239.495,16251823.5062
2026-02-21 06:30:00,67836.4,67836.5,67721.0,67761.6,329.196,22305501.3786
2026-02-21 07:00:00,67761.6,67830.9,67715.7,67822.0,206.959,14030144.3473
2026-02-21 07:30:00,67822.0,67852.5,67787.7,67822.9,202.041,13702660.44
2026-02-21 08:00:00,67822.9,67965.0,67779.5,67945.6,433.21,29411004.7213
2026-02-21 08:30:00,67945.6,68053.5,67897.3,68022.2,495.052,33650494.9196
2026-02-21 09:00:00,68022.2,68250.0,67945.0,68208.7,1074.336,73206555.8397
2026-02-21 09:30:00,68208.7,68293.1,68048.7,68120.5,1281.289,87348424.8966
2026-02-21 10:00:00,68120.5,68228.1,68115.9,68169.0,449.392,30633649.8229
2026-02-21 10:30:00,68169.0,68213.8,68133.3,68188.3,264.928,18062239.572
2026-02-21 11:00:00,68188.3,68262.0,68142.0,68151.2,393.463,26837452.9412
2026-02-21 11:30:00,68151.2,68175.1,68050.0,68070.0,549.509,37418701.1162
2026-02-21 12:00:00,68070.0,68116.8,67933.3,67946.3,873.687,59405578.1418
2026-02-21 12:30:00,67946.3,68199.9,67867.5,68180.9,912.203,62043664.711
2026-02-21 13:00:00,68180.9,68231.3,68065.8,68211.0,357.571,24368749.4698
2026-02-21 13:30:00,68211.0,68249.8,68135.4,68227.8,446.155,30426149.5272
2026-02-21 14:00:00,68227.8,68606.0,68148.9,68407.9,2296.39,157117412.8598
2026-02-21 14:30:00,68407.9,68605.9,68383.0,68416.1,1072.227,73424895.56
2026-02-21 15:00:00,68416.1,68544.0,68390.0,68421.4,556.557,38101371.3362
2026-02-21 15:30:00,68421.4,68687.1,68359.6,68570.5,1215.122,83322297.9535
2026-02-21 16:00:00,68570.5,68602.5,68074.6,68242.6,2581.764,176329495.1149
2026-02-21 16:30:00,68242.6,68335.4,68100.0,68300.0,665.3,45408334.8045
2026-02-21 17:00:00,68300.0,68327.5,68162.3,68256.0,783.28,53458248.4542
2026-02-21 17:30:00,68256.0,68470.0,68240.9,68413.4,592.649,40526392.1638
2026-02-21 18:00:00,68413.4,68532.0,68343.7,68464.0,446.997,30594260.8733
2026-02-21 18:30:00,68464.0,68633.8,68459.5,68549.3,1031.839,70719215.5702
2026-02-21 19:00:00,68549.3,68646.7,68496.4,68540.5,570.26,39103682.7481
2026-02-21 19:30:00,68540.5,68630.0,68490.7,68521.8,332.517,22796795.9629
2026-02-21 20:00:00,68521.8,68579.0,68445.1,68538.9,777.651,53284653.0441
2026-02-21 20:30:00,68538.9,68550.0,68146.1,68173.8,1929.957,131935521.7085
2026-02-21 21:00:00,68173.8,68351.5,68120.3,68309.8,505.595,34507484.4716
2026-02-21 21:30:00,68309.8,68362.3,68243.1,68355.5,244.644,16710873.9718
2026-02-21 22:00:00,68355.5,68404.2,68175.5,68229.0,467.973,31949259.3728
2026-02-21 22:30:00,68229.0,68252.8,67846.5,67926.7,1860.817,126566671.0581
2026-02-21 23:00:00,67926.7,68061.0,67894.3,68039.9,656.995,44655399.3522
2026-02-21 23:30:00,68039.9,68085.2,67925.0,67934.5,311.672,21191670.4452
2026-02-22 00:00:00,67934.5,68029.7,67751.5,67818.5,820.993,55715956.5652
2026-02-22 00:30:00,67818.5,67922.1,67803.2,67906.0,727.612,49365594.3256
2026-02-22 01:00:00,67906.0,68082.1,67900.1,68078.7,593.32,40349151.7381
2026-02-22 01:30:00,68078.7,68142.1,67995.5,68128.6,478.932,32606113.1622
2026-02-22 02:00:00,68128.6,68186.4,68013.5,68013.5,275.503,18765785.3954
2026-02-22 02:30:00,68013.5,68086.0,67837.4,67872.7,869.936,59125967.6496
2026-02-22 03:00:00,67872.7,68014.4,67784.3,67933.0,604.74,41052960.472
2026-02-22 03:30:00,67933.0,68031.7,67861.5,68010.0,399.747,27158830.9163
2026-02-22 04:00:00,68010.0,68055.0,67931.7,67972.6,320.601,21802073.8966
2026-02-22 04:30:00,67972.6,68017.7,67928.9,67947.7,201.695,13707868.8964
2026-02-22 05:00:00,67947.7,67987.9,67834.2,67914.0,828.476,56243416.8342
2026-02-22 05:30:00,67914.0,67947.0,67843.7,67942.2,214.109,14534213.2305
2026-02-22 06:00:00,67942.2,68149.5,67930.9,68079.6,682.325,46433271.5938
2026-02-22 06:30:00,68079.6,68144.7,68000.0,68007.4,397.431,27049365.1874
2026-02-22 07:00:00,68007.4,68015.7,67951.5,67993.2,302.533,20568401.7021
2026-02-22 07:30:00,67993.2,68071.9,67972.2,67974.0,323.104,21977305.1784
2026-02-22 08:00:00,67974.0,67989.0,67865.6,67928.0,451.555,30678953.9885
2026-02-22 08:30:00,67928.0,67962.8,67890.1,67912.2,243.729,16555203.7264
2026-02-22 09:00:00,67912.2,68023.1,67894.4,67987.9,260.72,17721964.4807
2026-02-22 09:30:00,67987.9,68066.9,67943.6,68016.1,250.884,17064904.2873
2026-02-22 10:00:00,68016.1,68092.5,67976.8,68049.9,274.542,18676738.1057
2026-02-22 10:30:00,68049.9,68117.6,68029.4,68092.5,428.024,29140971.9522
2026-02-22 11:00:00,68092.5,68224.4,68092.5,68195.3,700.841,47778881.123
2026-02-22 11:30:00,68195.3,68207.9,68119.9,68184.9,277.289,18900103.0215
2026-02-22 12:00:00,68184.9,68200.0,67941.0,68042.0,826.059,56186255.4639
2026-02-22 12:30:00,68042.0,68042.0,67831.3,67893.1,683.617,46428213.2211
2026-02-22 13:00:00,67893.1,68012.9,67877.6,67894.9,631.202,42885130.0462
2026-02-22 13:30:00,67894.9,67939.6,67525.2,67618.2,3397.892,229900852.6299
2026-02-22 14:00:00,67618.2,67663.9,67438.0,67594.2,1268.49,85688928.2232
2026-02-22 14:30:00,67594.2,67648.0,67317.7,67414.5,1758.374,118580016.5834
2026-02-22 15:00:00,67414.5,67574.5,67262.2,67564.0,1549.555,104481934.1877
2026-02-22 15:30:00,67564.0,67784.7,67503.9,67656.0,1765.509,119496786.2084
2026-02-22 16:00:00,67656.0,67690.0,67495.5,67504.7,622.961,42097350.8408
2026-02-22 16:30:00,67504.7,67623.1,67474.5,67596.9,410.794,27739607.0466
2026-02-22 17:00:00,67596.9,67602.8,67451.3,67451.3,489.017,33023335.1699
2026-02-22 17:30:00,67451.3,67500.0,67143.5,67350.1,2030.315,136573110.8089
2026-02-22 18:00:00,67350.1,67426.9,67282.8,67309.2,572.519,38559054.9628
2026-02-22 18:30:00,67309.2,67425.1,67272.4,67383.9,320.299,21575375.4546
2026-02-22 19:00:00,67383.9,67455.5,67365.0,67398.2,252.308,17009135.5529
2026-02-22 19:30:00,67398.2,67445.0,67374.6,67386.0,164.921,11118521.302
2026-02-22 20:00:00,67386.0,67459.4,67325.1,67416.4,265.576,17897699.477
2026-02-22 20:30:00,67416.4,67452.1,67291.5,67369.2,361.102,24328473.8841
2026-02-22 21:00:00,67369.2,67480.0,67369.2,67424.3,181.915,12266868.1559
2026-02-22 21:30:00,67424.3,67605.4,67424.2,67570.4,482.811,32605017.5819
2026-02-22 22:00:00,67570.4,67662.6,67436.8,67556.6,623.042,42081385.4429
2026-02-22 22:30:00,67556.6,67722.0,67500.0,67633.1,614.54,41567155.5382
2026-02-22 23:00:00,67633.1,67687.5,67421.9,67568.4,620.3,41892484.5478
2026-02-22 23:30:00,67568.4,67690.0,67453.9,67610.5,402.591,27198805.7534
2026-02-23 00:00:00,67610.5,67652.2,67361.5,67432.5,561.627,37920970.8508
2026-02-23 00:30:00,67432.5,67432.6,66673.8,66697.0,4082.686,273486714.6237
2026-02-23 01:00:00,66697.0,66697.0,64926.7,65005.1,13600.026,892668907.3273
2026-02-23 01:30:00,65005.1,65375.9,64220.0,64385.7,9279.415,601034611.6262
2026-02-23 02:00:00,64385.7,64774.0,64241.9,64721.4,3584.799,231460417.2319
2026-02-23 02:30:00,64721.4,64879.6,64640.1,64743.1,2025.924,131216013.2533
2026-02-23 03:00:00,64743.1,65057.1,64661.0,64727.1,1728.284,112096399.419
2026-02-23 03:30:00,64727.1,64983.7,64676.0,64895.1,982.533,63719333.5752
2026-02-23 04:00:00,64895.1,64997.6,64676.8,64736.3,1116.817,72407800.3208
2026-02-23 04:30:00,64736.3,64796.1,64636.3,64779.7,539.029,34883060.8395
2026-02-23 05:00:00,64779.7,65192.6,64772.4,65012.6,2165.881,140842060.8438
2026-02-23 05:30:00,65012.6,65100.0,64925.8,65032.9,728.093,47332700.6731
2026-02-23 06:00:00,65032.9,65421.5,64991.9,65271.5,1868.661,121926328.1547
2026-02-23 06:30:00,65271.5,65782.6,65241.3,65715.5,2102.389,137895187.408
2026-02-23 07:00:00,65715.5,65862.6,65589.8,65654.1,1671.893,109915125.9013
2026-02-23 07:30:00,65654.1,65979.5,65635.4,65916.7,1405.261,92587234.7234
2026-02-23 08:00:00,65916.7,65926.0,65556.6,65647.4,1581.51,103946380.9878
2026-02-23 08:30:00,65647.4,65701.4,65528.0,65638.9,822.616,53958948.4522
2026-02-23 09:00:00,65638.9,65841.2,65638.9,65807.3,750.335,49334582.406
2026-02-23 09:30:00,65807.3,66441.8,65784.1,66378.3,3390.443,224564051.0064
2026-02-23 10:00:00,66378.3,66574.8,66230.0,66332.1,1901.899,126289055.5838
2026-02-23 10:30:00,66332.1,66388.9,66179.4,66295.0,1225.365,81220253.5615
2026-02-23 11:00:00,66295.0,66465.0,66214.3,66287.6,836.978,55526198.5275
2026-02-23 11:30:00,66287.6,66295.0,66065.0,66166.4,1692.257,111951089.8625
2026-02-23 12:00:00,66166.4,66230.2,66000.2,66106.6,1037.505,68583792.4029
2026-02-23 12:30:00,66106.6,66497.9,65845.6,66246.0,3288.546,217741975.2928
2026-02-23 13:00:00,66246.0,66350.5,66086.0,66195.3,935.275,61918203.8557
2026-02-23 13:30:00,66195.3,66395.5,66064.0,66097.4,1323.265,87636938.1066
2026-02-23 14:00:00,66097.4,66244.1,66004.4,66050.3,989.944,65446449.3734
2026-02-23 14:30:00,66050.3,66195.7,65488.0,65888.9,5790.272,381256009.7665
2026-02-23 15:00:00,65888.9,66231.5,65668.3,65780.0,2710.393,178640860.6097
2026-02-23 15:30:00,65780.0,65910.0,65531.0,65620.5,1793.606,117894811.8244
2026-02-23 16:00:00,65620.5,65651.4,65130.0,65598.0,4226.232,276346492.4084
2026-02-23 16:30:00,65598.0,65691.0,65253.8,65335.4,1868.874,122332787.7785
2026-02-23 17:00:00,65335.4,65416.1,64528.3,64528.4,5045.535,327326411.9447
2026-02-23 17:30:00,64528.4,64771.2,64111.0,64767.4,6670.049,429930625.871
2026-02-23 18:00:00,64767.4,64908.8,64555.0,64776.3,2794.598,180906928.263
2026-02-23 18:30:00,64776.3,65158.7,64518.5,64587.7,2276.093,147590059.0632
2026-02-23 19:00:00,64587.7,64812.8,64234.1,64424.3,2892.196,186669528.2497
2026-02-23 19:30:00,64424.3,64508.3,64015.9,64262.9,3488.949,224068754.3579
2026-02-23 20:00:00,64262.9,64341.8,63833.0,63963.8,3505.305,224436602.8049
2026-02-23 20:30:00,63963.8,64463.5,63953.6,64448.9,2375.356,152655713.8757
2026-02-23 21:00:00,64448.9,64677.2,64409.6,64517.0,1815.283,117162765.2609
2026-02-23 21:30:00,64517.0,64759.2,64490.0,64546.7,911.506,58901516.168
2026-02-23 22:00:00,64546.7,64985.2,64511.6,64909.8,1941.066,125862197.979
2026-02-23 22:30:00,64909.8,64909.8,64587.6,64693.9,660.819,42798495.3708
2026-02-23 23:00:00,64693.9,64866.7,64656.2,64808.9,790.005,51155515.1745
2026-02-23 23:30:00,64808.9,64846.0,64478.1,64615.3,959.359,61985518.1051
2026-02-24 00:00:00,64615.3,64979.7,64614.1,64828.0,1317.086,85372361.5004
2026-02-24 00:30:00,64828.0,64972.7,64786.0,64904.1,786.941,51053840.9543
2026-02-24 01:00:00,64904.1,64904.1,63388.0,64396.5,12686.023,812137113.9448
2026-02-24 01:30:00,64396.5,64590.0,64020.0,64122.3,3612.498,232148814.2999
2026-02-24 02:00:00,64122.3,64290.5,63960.4,64284.5,1536.761,98521390.8544
2026-02-24 02:30:00,64284.5,64505.6,64040.1,64072.6,1443.123,92732416.714
2026-02-24 03:00:00,64072.6,64072.6,63518.8,63669.6,3117.713,198758428.991
2026-02-24 03:30:00,63669.6,63752.0,63248.8,63557.3,2786.295,176904562.228
2026-02-24 04:00:00,63557.3,63598.6,62820.0,63180.0,5927.304,374322035.3868
2026-02-24 04:30:00,63180.0,63363.3,62923.0,63338.5,1688.954,106741783.7032
2026-02-24 05:00:00,63338.5,63516.7,62649.2,62790.7,3498.412,220506011.6876
2026-02-24 05:30:00,62790.7,63075.6,62678.9,63065.6,1558.186,98046556.9505
2026-02-24 06:00:00,63065.6,63331.1,62836.4,63168.8,1591.403,100464260.9937
